S17181,1986-096A,FLTSATCOM F7,FLTSATCOM F7,2457654.24,2016 Sep 22 1747,GEO/I,1436.122,35686,35887,14.71,100.38E,0.014W
S35496,2009-035A,Echostar T1,Terrestar 1,2457866.18,2017 Apr 22 1612,GEO/S,1436.088,35773,35798,2.94,111.03W,0.005W
S35491,2009-033A,GOES 14,GOES O,2457866.2,2017 Apr 22 1652,GEO/S,1436.1,35767,35806,0.16,104.07W,0.008W
S35696,2009-042A,Asiasat 5,Asiasat 5,2457867.34,2017 Apr 23 2015,GEO/S,1436.059,35780,35791,0.01,100.49E,0.002E
S35756,2009-044B,Optus D3,Optus D3,2457867.11,2017 Apr 23 1442,GEO/S,1436.144,35770,35804,0.02,155.99E,0.019W
S35755,2009-044A,JCSAT RA,JCSAT 12,2457866.56,2017 Apr 23 123,GEO/S,1436.1,35783,35789,0.08,127.94E,0.008W
S35812,2009-046A,Palapa D,Palapa D,2457866.6,2017 Apr 23 222,GEO/S,1436.099,35777,35795,0.03,112.95E,0.008W
S35815,2009-047A,NEMESIS 1,P360/PAN,2457844.49,2017 Mar 31 2338,GEO/S,1436.122,35772,35801,0.07,47.50E,0.014W
S35873,2009-050A,Nimiq 5,Nimiq 5,2457866.95,2017 Apr 23 1053,GEO/S,1436.122,35779,35794,0.01,72.72W,0.014W
S35942,2009-054A,Amazonas-2,Amazonas 2,2457866.89,2017 Apr 23 926,GEO/S,1436.068,35772,35799,0.05,61.01W,0.000E
S35943,2009-054B,COMSATBw-1,COMSATBw-1,2457867.31,2017 Apr 23 1922,GEO/S,1436.144,35777,35797,0.02,63.01E,0.019W
S36032,2009-058A,NSS 12,NSS 12,2457866.75,2017 Apr 23 606,GEO/S,1436.094,35775,35798,0.03,56.97E,0.007W
S36033,2009-058B,Thor 6,Thor 6,2457867.35,2017 Apr 23 2021,GEO/S,1436.092,35778,35794,0.04,0.82W,0.006W
S36097,2009-064A,Intelsat IS-14,IS-14,2457866.04,2017 Apr 22 1256,GEO/S,1436.114,35777,35796,0.01,45.00W,0.012W
S36101,2009-065A,EUTELSAT 36B,Eutelsat W7,2457867.32,2017 Apr 23 1943,GEO/S,1436.121,35768,35806,0.07,35.94E,0.013W
S36106,2009-067A,Intelsat IS-15,IS-15,2457867.12,2017 Apr 23 1454,GEO/S,1436.146,35779,35796,0.01,85.15E,0.019W
S36108,2009-068A,WGS SV-3,Wideband Global Satcom 3,2457845.74,2017 Apr 2 548,GEO/S,1436.122,35771,35802,0.01,11.99W,0.014W
S36131,2009-075A,DirecTV 12,DirecTV-12,2457866.98,2017 Apr 23 1138,GEO/S,1436.124,35786,35787,0.01,102.79W,0.014W
S36287,2010-001A,Beidou DW 3,di san ke beidou daohang,2457867.17,2017 Apr 23 1610,GEO/S,1436.022,35776,35793,1.5,139.99E,0.012E
S36358,2010-002A,Raduga-1M,Globus-1M No. 12L,2457867.12,2017 Apr 23 1454,GEO/S,1436.105,35774,35798,0.03,85.04E,0.009W
S36397,2010-006A,Intelsat IS-16,Intelsat IS-16,2457866.89,2017 Apr 23 919,GEO/S,1436.091,35780,35792,0.06,58.10W,0.006W
S36395,2010-005A,Solar Dynamics Observatory,SDO,2457867.08,2017 Apr 23 1400,GEO/T,1436.066,35782,35789,28.7,101.60W,0.001E
S36411,2010-008A,GOES 15,GOES P,2457866.29,2017 Apr 22 1857,GEO/S,1436.092,35777,35795,0.09,135.49W,0.006W
S36499,2010-010A,Echostar XIV,Echostar 14,2457866.98,2017 Apr 23 1136,GEO/S,1436.094,35775,35797,0.01,118.91W,0.006W
S36516,2010-016A,SES-1,SES-1,2457867.08,2017 Apr 23 1400,GEO/S,1436.113,35777,35796,0.01,101.02W,0.011W
S36581,2010-021A,Astra 3B,Astra 3B,2457867.35,2017 Apr 23 2022,GEO/S,1436.082,35773,35799,0.05,23.50E,0.003W
S36582,2010-021B,COMSATBw-2,COMSATBw-2,2457867.35,2017 Apr 23 2022,GEO/S,1436.061,35775,35795,0.02,13.23E,0.002E
S36590,2010-024A,Beidou DW 4,di si ke beidou daohang,2457866.41,2017 Apr 22 2156,GEO/S,1436.162,35766,35809,1.55,110.41E,0.024W
S36592,2010-025A,Badr 5,Arabsat 5B,2457867.35,2017 Apr 23 2022,GEO/S,1436.08,35781,35791,0.02,26.01E,0.003W
S36744,2010-032A,Chollian,COMS-1,2457867.28,2017 Apr 23 1839,GEO/S,1436.109,35783,35790,0.01,128.25E,0.010W
S36745,2010-032B,Arabsat 5A,Arabsat 5A,2457867.35,2017 Apr 23 2023,GEO/S,1436.124,35772,35801,0.06,30.51E,0.014W
S36792,2010-034A,Echostar XV,-,2457866.89,2017 Apr 23 926,GEO/S,1436.118,35776,35797,0.02,61.66W,0.013W
S36828,2010-036A,Beidou DW 5,diwu ke beidou daohang w,2457867.19,2017 Apr 23 1634,GEO/T,1435.742,35539,36019,54.18,107.82E,0.082E
S36830,2010-037A,Nilesat 201,Nilesat 201,2457867.4,2017 Apr 23 2134,GEO/S,1436.1,35762,35810,0.05,6.93W,0.008W
S36831,2010-037B,RASCOM-QAF 1R,RASCOM-QAF 1R,2457866.9,2017 Apr 23 942,GEO/S,1436.106,35766,35807,0.02,2.86E,0.010W
S37150,2010-042A,Zhongxing 6A,zhongxing liu A weixing,2457867.42,2017 Apr 23 2210,GEO/S,1436.081,35780,35792,0.05,125.09E,0.003W
S37158,2010-045A,Michibiki,QZSS,2457859.92,2017 Apr 16 1008,GEO/T,1435.714,32616,38941,40.81,146.70E,0.089E
S37185,2010-053A,Sirius XM-5,-,2457867.02,2017 Apr 23 1230,GEO/S,1436.213,35786,35791,0.02,85.21W,0.036W
S37207,2010-056B,BSAT-3B,BSAT 3B,2457867.43,2017 Apr 23 2213,GEO/S,1436.083,35770,35802,0.05,109.84E,0.004W
S37210,2010-057A,Beidou DW 6,di liu ke beidou daohang,2457867.11,2017 Apr 23 1438,GEO/S,1436.096,35770,35802,0.96,160.03E,0.007W
S37232,2010-063A,USA 223,ORION 7,2457836.27,2017 Mar 23 1823,GEO/I,1436.122,35578,35996,3.03,95.62E,0.014W
S37234,2010-064A,Zhongxing 20A,Shentong yi hao 02 xing,2457867.14,2017 Apr 23 1521,GEO/S,1436.053,35767,35804,0.05,130.04E,0.004E
S37218,2010-061A,SkyTerra 1,MSV 1,2457866.11,2017 Apr 22 1440,GEO/I,1436.094,35777,35796,3.29,101.32W,0.007W
S37237,2010-065A,Hylas,Hylas,2457866.88,2017 Apr 23 911,GEO/S,1436.134,35782,35792,0.08,33.50W,0.017W
S37238,2010-065B,Intelsat IS-17,Intelsat IS-17,2457867.31,2017 Apr 23 1922,GEO/S,1436.092,35776,35796,0.02,66.00E,0.006W
S37256,2010-068A,Beidou DW 7,diqi ke beidou daohang w,2457867.35,2017 Apr 23 2023,GEO/T,1436.409,35582,36003,53.19,129.40E,0.086W
S37258,2010-069A,EUTELSAT KA-SAT 9A,KA-Sat,2457866.89,2017 Apr 23 917,GEO/S,1436.111,35779,35793,0.04,9.03E,0.011W
S37264,2010-070A,Hispasat 30W-5,Hispasat 1E,2457867.4,2017 Apr 23 2131,GEO/S,1436.112,35772,35801,0.07,29.93W,0.011W
S37265,2010-070B,Olleh 1,Koreasat 6,2457867.29,2017 Apr 23 1856,GEO/S,1436.103,35779,35794,0.01,116.00E,0.009W
S37377,2011-011A,USA 227,QUASAR 16?,2457833.4,2017 Mar 20 2133,GEO/I,1435.803,35736,35825,4.59,142.41W,0.067E
S36868,2010-039A,AEHF SV-1,AEHF SV-1,2457857.54,2017 Apr 14 55,GEO/D,1432.137,35694,35723,0.58,30.03W,0.991E
S37384,2011-013A,Beidou DW 8,diba ke beidou daohang w,2457867.35,2017 Apr 23 2023,GEO/T,1436.011,35668,35901,57.76,109.91E,0.014E
S37392,2011-016A,Intelsat IS-28,Intelsat New Dawn,2457867.32,2017 Apr 23 1943,GEO/S,1436.039,35782,35788,0.01,32.85E,0.007E
S37393,2011-016B,Yahsat 1A,Yahsat 1,2457867.37,2017 Apr 23 2052,GEO/S,1436.082,35780,35792,0.01,52.51E,0.003W
S37481,2011-019A,SBIRS GEO-1,SBIRS GEO SV1,2457771.81,2017 Jan 18 719,GEO/I,1436.122,35772,35801,3.83,94.04E,0.014W
S37602,2011-021A,Estrela do Sul 2,Telstar 14R,2457866.98,2017 Apr 23 1126,GEO/S,1436.14,35781,35793,0.01,63.02W,0.018W
S37605,2011-022A,GSAT-8,INSAT-4G,2457867.07,2017 Apr 23 1339,GEO/S,1436.103,35767,35806,0.11,55.07E,0.009W
S37606,2011-022B,ST-2,Singapore-Taiwan 2,2457867.35,2017 Apr 23 2022,GEO/S,1436.103,35779,35793,0.03,88.02E,0.009W
S37677,2011-026A,Zhongxing 10,zhongxing shi hao weixin,2457865.08,2017 Apr 21 1401,GEO/S,1436.133,35781,35792,0.03,110.53E,0.016W
S37737,2011-032A,Tian Lian 1B,tianlian yihao 02 xing,2457867.27,2017 Apr 23 1834,GEO/S,1436.045,35760,35810,2.48,176.76E,0.006E
S37746,2011-034A,GSAT-12,GSAT-12,2457867.08,2017 Apr 23 1353,GEO/S,1436.115,35759,35814,0.06,83.06E,0.012W
S37748,2011-035A,SES-3,SES-3,2457866.98,2017 Apr 23 1138,GEO/S,1436.106,35776,35797,0.01,103.03W,0.010W
S37749,2011-035B,Kazsat-2,Kazsat-2,2457867.42,2017 Apr 23 2207,GEO/S,1436.121,35779,35794,0.03,86.52E,0.013W
S37763,2011-038A,Beidou DW 9,di jiu ke beidou daohang,2457867.37,2017 Apr 23 2048,GEO/T,1435.892,35589,35975,54.49,79.76E,0.044E
S37775,2011-041A,Astra 1N,Astra 1N,2457867.35,2017 Apr 23 2022,GEO/S,1436.074,35763,35808,0.05,19.25E,0.001W
S37776,2011-041B,BSAT 3c,JCSAT-110R,2457867.43,2017 Apr 23 2213,GEO/S,1436.098,35786,35786,0.07,110.00E,0.008W
S37779,2011-042A,Paksat 1R,Paksat 1R,2457867.32,2017 Apr 23 1943,GEO/S,1436.087,35769,35803,0.05,38.01E,0.005W
S37804,2011-047A,Zhongxing 1A,Fenghuo 2,2457867.36,2017 Apr 23 2034,GEO/S,1436.072,35783,35788,0.07,129.89E,0.001W
S37806,2011-048A,Kosmos-2473,Garpun No. 11,2457865.95,2017 Apr 22 1051,GEO/S,1436.067,35774,35797,0.05,13.52W,0.000E
S37810,2011-049B,Arabsat 5C,Arabsat 5C,2457867.15,2017 Apr 23 1538,GEO/S,1436.065,35773,35798,0.07,20.03E,0.001E
S37809,2011-049A,SES-2,SES-2,2457866.97,2017 Apr 23 1115,GEO/S,1436.128,35778,35796,0.01,87.02W,0.015W
S37816,2011-051A,EUTELSAT 7 West A,Atlantic Bird 7,2457866.93,2017 Apr 23 1022,GEO/S,1436.074,35781,35791,0.09,7.25W,0.001W
S37826,2011-054A,QuetzSat-1,QuetzSat-1,2457866.97,2017 Apr 23 1121,GEO/S,1436.101,35776,35796,0.03,77.01W,0.008W
S37836,2011-057A,EUTELSAT 16A,Eutelsat W3C,2457867.35,2017 Apr 23 2022,GEO/S,1436.069,35767,35805,0.07,16.03E,0.000W
S37834,2011-056A,Intelsat IS-18,Intelsat IS-18,2457867.03,2017 Apr 23 1246,GEO/S,1436.112,35778,35795,0.02,180.00W,0.011W
S37843,2011-059A,ViaSat-1,ViaSat-1,2457867.09,2017 Apr 23 1406,GEO/S,1436.12,35777,35796,0.02,115.12W,0.013W
S37933,2011-069A,Asiasat 7,Asiasat 7,2457867.43,2017 Apr 23 2225,GEO/S,1436.121,35781,35792,0.02,105.50E,0.013W
S37948,2011-073A,Beidou DW 10,di shi ke beidou daohang,2457867.41,2017 Apr 23 2154,GEO/T,1436.177,35605,35970,53.28,107.68E,0.027W
S37951,2011-074B,Luch-5A,Luch-5A,2457867.13,2017 Apr 23 1507,GEO/S,1436.077,35769,35803,1.55,166.91E,0.002W
S38014,2011-077A,Nigcomsat 1R,Nigcomsat 1R,2457867.37,2017 Apr 23 2052,GEO/S,1436.103,35785,35788,0.02,42.50E,0.009W
S38049,2012-002A,Feng Yun 2F,fengyun erhao 07 xing,2457867.43,2017 Apr 23 2214,GEO/S,1436.004,35772,35796,1.6,112.08E,0.016E
S38070,2012-003A,WGS SV-4,Wideband Global Satcom 4,2457771.89,2017 Jan 18 923,GEO/S,1436.122,35778,35795,0.03,88.40E,0.014W
S38087,2012-007A,SES-4,SES-4,2457867.35,2017 Apr 23 2021,GEO/S,1436.089,35776,35796,0.03,21.97W,0.005W
S38091,2012-008A,Beidou DW 11,di shiyi ke beidou d.w.,2457867.37,2017 Apr 23 2045,GEO/S,1436.136,35777,35797,2.13,58.69E,0.017W
S38093,2012-009A,MUOS 1,MUOS SV 1,2457850.39,2017 Apr 6 2118,GEO/I,1436.122,35581,35992,3.28,177.02W,0.014W
S38098,2012-011A,Intelsat IS-22,Intelsat IS-22,2457866.71,2017 Apr 23 505,GEO/S,1436.079,35778,35794,0.03,72.10E,0.003W
S38107,2012-013A,Apstar 7,Apstar7,2457867.38,2017 Apr 23 2103,GEO/S,1436.092,35775,35797,0.04,76.50E,0.006W
S38245,2012-016A,Yahsat 1B,Yahsat 1B,2457866.78,2017 Apr 23 643,GEO/S,1436.089,35779,35793,0.01,47.59E,0.005W
S38254,2012-019A,AEHF SV-2,AEHF SV-2,2457832.95,2017 Mar 20 1042,GEO/D,1440.209,35850,35883,1.7,0.09E,1.038W
S38332,2012-023B,Vinasat-2,Vinasat-2,2457867.28,2017 Apr 23 1839,GEO/S,1436.098,35777,35795,0,131.85E,0.008W
S38342,2012-026A,Nimiq 6,Nimiq 6,2457866.17,2017 Apr 22 1600,GEO/S,1436.084,35775,35797,0.02,91.12W,0.004W
S38331,2012-023A,JCSAT 4B,JCSAT 13,2457866.57,2017 Apr 23 138,GEO/S,1436.102,35780,35792,0.01,124.00E,0.008W
S38352,2012-028A,Zhongxing 2A,Shentong-2?,2457867.34,2017 Apr 23 2015,GEO/S,1436.125,35770,35804,0.08,98.22E,0.014W
S38356,2012-030A,Intelsat IS-19,Intelsat IS-19,2457865.46,2017 Apr 21 2255,GEO/S,1436.093,35773,35799,0.02,165.98E,0.006W
S38466,2012-033A,USA 236,QUASAR 17?,2457845.62,2017 Apr 2 246,GEO/S,1436.122,35772,35801,1.53,9.99W,0.014W
S38528,2012-034A,USA 237,ORION 8,2457840.81,2017 Mar 28 722,GEO/S,1436.122,35602,35971,0.95,52.74E,0.014W
S38552,2012-035B,Meteosat 10,MSG 3,2457866.91,2017 Apr 23 954,GEO/S,1436.023,35783,35786,0.79,0.14W,0.011E
S38551,2012-035A,Echostar 17,Jupiter 1,2457866.21,2017 Apr 22 1704,GEO/S,1436.125,35779,35795,0.02,107.11W,0.014W
S38652,2012-036A,SES-5,Astra 4B,2457867.09,2017 Apr 23 1414,GEO/S,1436.095,35778,35794,0.03,4.99E,0.007W
S38730,2012-040A,Tian Lian 1-03,tianlian yihao 03 xing,2457866.88,2017 Apr 23 911,GEO/S,1436.053,35774,35797,0.03,10.62E,0.004E
S38740,2012-043A,Intelsat IS-20,Intelsat IS-20,2457866.72,2017 Apr 23 520,GEO/S,1436.112,35783,35789,0.02,68.54E,0.011W
S38741,2012-043B,Hylas 2,Hylas 2,2457866.83,2017 Apr 23 749,GEO/S,1436.136,35780,35794,0.02,31.04E,0.017W
S38749,2012-045A,Intelsat IS-21,Intelsat IS-21,2457866.08,2017 Apr 22 1348,GEO/S,1436.081,35778,35794,0.02,58.00W,0.003W
S38778,2012-051A,Astra 2F,Astra 2F,2457866.83,2017 Apr 23 800,GEO/S,1436.089,35783,35789,0.05,28.21E,0.005W
S38779,2012-051B,GSAT-10,GSAT-10,2457866.68,2017 Apr 23 422,GEO/S,1436.083,35776,35796,0.08,82.97E,0.004W
S38867,2012-057A,Intelsat IS-23,Intelsat IS-23,2457867.06,2017 Apr 23 1324,GEO/S,1436.102,35779,35793,0.01,53.00W,0.009W
S38953,2012-059A,Beidou DW 16,16 ke beidou daohang wei,2457867.35,2017 Apr 23 2022,GEO/S,1436.067,35772,35799,1.54,84.04E,0.000E
S38978,2012-061B,Yamal-300K,Yamal-300 No. KA-3,2457867.15,2017 Apr 23 1538,GEO/S,1436.125,35784,35790,0,177.04W,0.014W
S38977,2012-061A,Luch-5B,Luch-5B,2457867.35,2017 Apr 23 2021,GEO/I,1436.072,35771,35801,3.44,16.31W,0.001W
S38992,2012-062B,EUTELSAT 21B,EUTELSAT 21B,2457866.85,2017 Apr 23 827,GEO/S,1436.071,35776,35796,0.07,21.57E,0.001W
S38991,2012-062A,Star One C3,Star One C3,2457866.95,2017 Apr 23 1046,GEO/S,1436.124,35779,35794,0.06,75.02W,0.014W
S39008,2012-065A,Echostar XVI,Echostar 16,2457866.09,2017 Apr 22 1402,GEO/S,1436.123,35779,35794,0.02,61.51W,0.014W
S39017,2012-067A,Zhongxing 12,zhongxing shier hao weix,2457867.42,2017 Apr 23 2207,GEO/S,1436.11,35775,35798,0.01,87.49E,0.011W
S39020,2012-069A,EUTELSAT 70B,EUTELSAT 70B,2457866.72,2017 Apr 23 512,GEO/S,1436.066,35778,35793,0.08,70.50E,0.001E
S39022,2012-070A,Yamal-402,Yamal 402,2457866.54,2017 Apr 23 59,GEO/S,1436.076,35775,35797,0.01,54.88E,0.002W
S39034,2012-075A,Skynet 5D,Skynet 5D,2457867.37,2017 Apr 23 2052,GEO/S,1436.083,35771,35801,0.07,52.75E,0.004W
S39035,2012-075B,Mexsat Bicentenario,Mexsat-3,2457866.23,2017 Apr 22 1735,GEO/S,1436.095,35780,35792,0.04,114.80W,0.007W
S39070,2013-004A,TDRS 11,TDRS K,2457866.3,2017 Apr 22 1914,GEO/I,1436.167,35746,35829,5.47,171.02W,0.025W
S39078,2013-006A,Amazonas 3,Amazonas 3,2457866.08,2017 Apr 22 1400,GEO/S,1436.113,35782,35791,0.03,60.97W,0.011W
S39079,2013-006B,Azerspace,Africasat-1a,2457866.78,2017 Apr 23 650,GEO/S,1436.098,35778,35795,0.02,45.98E,0.007W
S39120,2013-011A,SBIRS GEO-2,SBIRS GEO SV2,2457850.79,2017 Apr 7 703,GEO/I,1436.122,35770,35804,3.72,20.51E,0.014W
S39122,2013-012A,EUTELSAT 117 West A,Satmex 8,2457866.24,2017 Apr 22 1743,GEO/S,1436.105,35774,35799,0.01,116.81W,0.009W
S39127,2013-014A,Anik G-1,Anik G-1,2457866.21,2017 Apr 22 1705,GEO/S,1436.075,35779,35792,0.02,107.27W,0.002W
S39157,2013-020A,Zhongxing 11,zhongxing shiyi hao,2457867.34,2017 Apr 23 2015,GEO/S,1436.071,35777,35795,0.01,97.98E,0.001W
S39163,2013-022A,EUTELSAT 7B,EUTELSAT 3D,2457866.89,2017 Apr 23 925,GEO/S,1436.082,35766,35806,0.06,7.01E,0.003W
S39168,2013-024A,WGS SV-5,Wideband Global Satcom 5,2457838.01,2017 Mar 25 1217,GEO/S,1436.122,35778,35795,0.03,52.52W,0.014W
S39172,2013-026A,SES-6,SES-6,2457866.94,2017 Apr 23 1039,GEO/S,1436.13,35780,35793,0.02,40.51W,0.016W
S39199,2013-034A,IRNSS-R1A,IRNSS-1A,2457867.08,2017 Apr 23 1356,GEO/T,1436.08,35697,35874,28.73,55.10E,0.003W
S39206,2013-036A,MUOS 2,MUOS SV 2,2457844.18,2017 Mar 31 1618,GEO/I,1436.122,35553,36020,3.72,100.08W,0.014W
S39215,2013-038A,Inmarsat 4A F4,Alphasat,2457866.92,2017 Apr 23 1011,GEO/S,1436.115,35779,35794,1.65,24.86E,0.012W
S39216,2013-038B,Insat 3D,Insat 3D,2457866.68,2017 Apr 23 426,GEO/S,1436.077,35781,35791,0.12,82.08E,0.002W
S39222,2013-041A,WGS SV-6,Wideband Global Satcom 6,2457804.81,2017 Feb 20 721,GEO/S,1436.122,35772,35801,0.02,135.26W,0.014W
S39233,2013-044A,Es'hail,EUTELSAT 25B,2457866.84,2017 Apr 23 811,GEO/S,1436.114,35779,35794,0.06,25.48E,0.011W
S39234,2013-044B,GSAT-7,INAV 1,2457866.71,2017 Apr 23 458,GEO/S,1436.087,35776,35796,0.1,74.05E,0.005W
