S17181,1986-096A,FLTSATCOM F7,FLTSATCOM F7,2457654.24,2016 Sep 22 1747,GEO/I,1436.122,35686,35887,14.71,100.38E,0.014W
S39237,2013-045A,Amos 4,Amos 4,2457866.73,2017 Apr 23 534,GEO/S,1436.111,35779,35794,0.04,64.99E,0.011W
S39256,2013-050A,AEHF SV-3,AEHF SV-3,2457833.42,2017 Mar 20 2206,GEO/S,1436.122,35762,35812,2.61,152.13E,0.014W
S39285,2013-056A,Astra 2E,Astra 2E,2457866.83,2017 Apr 23 759,GEO/S,1436.116,35776,35797,0.07,28.49E,0.012W
S39360,2013-058A,Sirius FM-6,Sirius CD Radio 6,2457866.24,2017 Apr 22 1740,GEO/S,1436.08,35782,35790,0.01,116.14W,0.003W
S39370,2013-060A,Mars Orbiter Mission,Mars Orbiter Spacecraft,2456924.64,2014 Sep 24 316,Mars,4389.581,425,77229,150.01,,
S39375,2013-062A,Raduga-1M,Globus-1M No. 13L,2457867.42,2017 Apr 23 2209,GEO/S,1436.085,35774,35798,0.01,70.01E,0.004W
S39460,2013-071A,SES-8,SES-8,2457866.65,2017 Apr 23 334,GEO/S,1436.115,35776,35797,0.02,94.99E,0.012W
S39476,2013-073A,Inmarsat 5F1,Inmarsat 5F1,2457867.31,2017 Apr 23 1922,GEO/S,1436.118,35785,35788,0.02,62.61E,0.012W
S39481,2013-075A,Tupac Katari,Tupac Katari (Bolivarsat,2457866.97,2017 Apr 23 1115,GEO/S,1436.09,35776,35796,0,87.20W,0.006W
S39487,2013-077A,Ekspress-AM5,Ekspress AM-5,2457867.36,2017 Apr 23 2034,GEO/S,1436.112,35784,35789,0.02,140.05E,0.011W
S39498,2014-001A,GSAT-14,GSAT-14,2457866.71,2017 Apr 23 458,GEO/S,1436.077,35768,35804,0.08,73.97E,0.002W
S39500,2014-002A,Thaicom 6,Thaicom 6,2457867.44,2017 Apr 23 2226,GEO/S,1436.08,35775,35796,0.07,78.51E,0.003W
S39504,2014-004A,TDRS 12,TDRS L,2457866.96,2017 Apr 23 1100,GEO/I,1436.055,35774,35797,6.04,40.90W,0.003E
S39508,2014-006A,ABS-2,ABS-2,2457866.7,2017 Apr 23 454,GEO/S,1436.091,35771,35801,0.07,74.91E,0.006W
S39509,2014-006B,ATHENA-FIDUS,ATHENA-FIDUS,2457866.81,2017 Apr 23 722,GEO/S,1436.129,35781,35792,0.01,37.79E,0.015W
S39522,2014-007A,Turksat 4A,Turksat 4A,2457866.8,2017 Apr 23 705,GEO/S,1436.132,35778,35796,0.04,42.03E,0.016W
S39612,2014-010A,Ekspress-AT1,Ekspress AT-1,2457866.61,2017 Apr 23 240,GEO/S,1436.064,35780,35791,0.02,56.01E,0.001E
S39613,2014-010B,Ekspress-AT2,Ekspress AT-2,2457867.36,2017 Apr 23 2034,GEO/S,1436.114,35785,35788,0.02,139.85E,0.011W
S39616,2014-011A,Amazonas 4,Amazonas 4A,2457866.08,2017 Apr 22 1400,GEO/S,1436.066,35763,35808,0.08,60.99W,0.001E
S39617,2014-011B,Astra 5B,Astra 5B,2457867.35,2017 Apr 23 2023,GEO/S,1436.063,35773,35798,0.06,31.53E,0.001E
S39635,2014-017A,IRNSS-R1B,IRNSS-1B,2457866.58,2017 Apr 23 157,GEO/T,1435.994,35703,35865,29.19,55.14E,0.019E
S39652,2014-020A,USA 250,SHARP 1?,2457833.65,2017 Mar 21 341,GEO/D,1445.812,35946,36006,2.82,84.06E,2.433W
S39727,2014-023A,Luch-5V,Luch-5V,2457867.34,2017 Apr 23 2015,GEO/S,1436.115,35774,35799,2.81,94.77E,0.012W
S39728,2014-023B,Kazsat-3,Kazsat-3,2457865.75,2017 Apr 22 604,GEO/S,1436.091,35781,35791,0.02,58.48E,0.006W
S39751,2014-027A,USA 252,QUASAR 18?,2457851.12,2017 Apr 7 1454,GEO/S,1436.122,35773,35800,3,169.99E,0.014W
S39773,2014-030A,EUTELSAT 3B,EUTELSAT 3B,2457867.35,2017 Apr 23 2022,GEO/S,1436.085,35779,35792,0.08,3.12E,0.004W
S40099,2014-043A,USA 253,GSSAP 1,2457833.5,2017 Mar 20 2359,GEO/D,1434.767,35751,35769,0.13,60.53W,0.328E
S40100,2014-043B,USA 254,GSSAP 2,2457820.83,2017 Mar 8 753,GEO/D,1433.612,35725,35750,0.24,171.72E,0.618E
S40101,2014-043C,USA 255,ANGELS,2457586.89,2016 Jul 17 925,GEO/D,1455.857,36128,36216,1.13,7.56W,4.907W
S40107,2014-046A,Asiasat 8,Asiasat 8,2457866.92,2017 Apr 23 1009,GEO/S,1436.117,35786,35787,0.01,3.90W,0.012W
S40141,2014-052A,Asiasat 6,Asiasat 6,2457867.36,2017 Apr 23 2034,GEO/S,1436.132,35785,35789,0.02,119.92E,0.016W
S40146,2014-054A,Optus 10,Optus 10,2457865.46,2017 Apr 21 2303,GEO/S,1436.087,35779,35793,0.04,164.00E,0.005W
S40147,2014-054B,Measat 3B,Measat 3B,2457866.66,2017 Apr 23 348,GEO/S,1436.139,35775,35799,0.02,91.42E,0.018W
S40208,2014-055A,USA 257,NEMESIS 2,2457860.94,2017 Apr 17 1032,GEO/S,1436.375,35720,35863,0.02,61.06E,0.077W
S40258,2014-058A,Luch,Olimp-K,2457867.38,2017 Apr 23 2113,GEO/S,1436.075,35783,35788,0.01,9.92E,0.002W
S40267,2014-060A,Himawari-8,Himawari 8,2457866.52,2017 Apr 23 32,GEO/S,1436.15,35784,35790,0.02,140.66E,0.021W
S40269,2014-061A,IRNSS-R1C,IRNSS-1C,2457866.38,2017 Apr 22 2109,GEO/I,1436.063,35705,35866,3.13,82.98E,0.001E
S40271,2014-062A,Intelsat IS-30,Intelsat ISDLA-1,2457864.75,2017 Apr 21 559,GEO/S,1436.137,35780,35794,0.01,95.04W,0.017W
S40272,2014-062B,ARSAT-1,ARSAT-1,2457866.95,2017 Apr 23 1053,GEO/S,1436.073,35782,35790,0.01,71.79W,0.001W
S40277,2014-064A,Ekspress-AM6,Ekspress AM-6,2457867.37,2017 Apr 23 2052,GEO/S,1436.085,35784,35788,0.02,53.02E,0.004W
S40332,2014-078A,GSAT 16,GSAT 16,2457866.76,2017 Apr 23 614,GEO/S,1436.089,35760,35812,0.09,55.00E,0.005W
S40333,2014-078B,DirectTV-14,DirecTV-14,2457866.97,2017 Apr 23 1116,GEO/S,1436.16,35786,35789,0.02,99.22W,0.023W
S40345,2014-082A,Yamal-401,Yamal 401,2457867.35,2017 Apr 23 2022,GEO/S,1436.108,35779,35794,0.06,89.97E,0.010W
S40364,2014-089A,Astra 2G,Astra 2G,2457866.83,2017 Apr 23 801,GEO/S,1436.14,35767,35807,0.02,28.16E,0.018W
S40367,2014-090A,Feng Yun 2G,fengyun erhao 08 xing,2457867.42,2017 Apr 23 2203,GEO/S,1435.928,35767,35799,0.55,104.30E,0.035E
S40374,2015-002A,MUOS 3,MUOS SV 4,2457850.92,2017 Apr 7 1001,GEO/I,1436.122,35578,35995,4.17,15.46W,0.014W
S40384,2015-005A,Inmarsat 5F2,Inmarsat 5F2,2457866.95,2017 Apr 23 1054,GEO/S,1436.108,35785,35788,0.02,55.01W,0.010W
S40485,2015-011D,MMS 4,Magnetospheric Multiscal,2457863.23,2017 Apr 19 1730,DSO,4035.708,1854,153322,27.92,,
S40484,2015-011C,MMS 3,Magnetospheric Multiscal,2457863.23,2017 Apr 19 1733,DSO,4034.207,1815,153320,27.9,,
S40483,2015-011B,MMS 2,Magnetospheric Multiscal,2457866.53,2017 Apr 23 40,DSO,4024.045,1862,152991,27.88,,
S40482,2015-011A,MMS 1,Magnetospheric Multiscal,2457860.22,2017 Apr 16 1720,DSO,4028.326,1657,153314,28.05,,
S40505,2015-012A,Ekspress AM-7,Ekspress AM-7,2457867.32,2017 Apr 23 1936,GEO/S,1436.058,35775,35796,0,40.03E,0.003E
S40547,2015-018A,IRNSS-R1D,IRNSS-1D,2457867.42,2017 Apr 23 2207,GEO/T,1436.103,35703,35870,29.18,111.79E,0.009W
S40549,2015-019A,Beidou DW 17,17 ke beidou daohang wei,2457867.34,2017 Apr 23 2013,GEO/T,1436.362,35626,35957,54.45,93.73E,0.074W
S40424,2015-010A,ABS-3A,ABS-3A,2457866.92,2017 Apr 23 1005,GEO/S,1436.119,35778,35795,0.01,2.89W,0.013W
S40613,2015-022A,Thor 7,Thor 7,2457866.91,2017 Apr 23 956,GEO/S,1436.11,35776,35797,0.02,0.66W,0.010W
S40614,2015-022B,Sicral 2,Sicral 2,2457819.82,2017 Mar 7 741,GEO/S,1436.122,35764,35810,0.02,36.91E,0.014W
S40617,2015-023A,TurkmenAlem52E/MonacoSAT,Turkmensat 1,2457866.77,2017 Apr 23 626,GEO/S,1436.085,35774,35798,0.01,52.00E,0.004W
S40425,2015-010B,EUTELSAT 115 West B,EUTELSAT 115 West B,2457866.23,2017 Apr 22 1735,GEO/S,1436.124,35785,35788,0,114.87W,0.014W
S40663,2015-026A,DirecTV-15,DirecTV-15,2457866.2,2017 Apr 22 1647,GEO/S,1436.109,35785,35788,0.01,102.75W,0.010W
S40664,2015-026B,SKY Mexico-1,SKY Mexico-1,2457866.13,2017 Apr 22 1511,GEO/S,1436.13,35778,35795,0.01,78.81W,0.016W
S40733,2015-034B,Star One C4,Star One C4,2457866.11,2017 Apr 22 1436,GEO/S,1436.073,35774,35798,0.05,70.01W,0.001W
S40732,2015-034A,Meteosat 11,MSG 4,2457866.6,2017 Apr 23 224,GEO/S,1436.087,35782,35790,1.92,3.61W,0.005W
S40746,2015-036A,WGS SV-7,Wideband Global Satcom 7,2457768.91,2017 Jan 15 947,GEO/S,1436.122,35772,35801,0.02,175.02E,0.014W
S40874,2015-039A,Intelsat IS-34,Intelsat IS-34,2457866.07,2017 Apr 22 1338,GEO/S,1436.056,35782,35789,0.02,55.49W,0.003E
S40875,2015-039B,EUTELSAT 8 WEST B,EUTELSAT 8 WEST B,2457866.93,2017 Apr 23 1025,GEO/S,1436.091,35772,35800,0.07,8.03W,0.006W
S40880,2015-041A,GSAT-6,GSAT-6,2457866.68,2017 Apr 23 422,GEO/S,1436.079,35755,35816,0.03,83.07E,0.003W
S40882,2015-042A,Inmarsat 5F3,Inmarsat 5F3,2457866.41,2017 Apr 22 2157,GEO/S,1436.044,35782,35788,0.02,179.60E,0.006E
S40887,2015-044A,MUOS 4,MUOS SV 5,2457840.69,2017 Mar 28 437,GEO/I,1436.122,35540,36033,4.41,74.93E,0.014W
S40895,2015-048A,Ekspress AM-8,Ekspress AM-8,2457867.45,2017 Apr 23 2252,GEO/S,1436.093,35782,35790,0.02,13.97W,0.006W
S40892,2015-046A,Tongxin Jishu Shiyan 1,tonxing jishu shiyan 1,2457867.28,2017 Apr 23 1842,GEO/S,1436.066,35754,35817,0.07,154.90E,0.001E
S40938,2015-053A,Beidou DW 20,20 ke beidou daohang wei,2457867.32,2017 Apr 23 1936,GEO/T,1436.214,35587,35990,54.28,110.55E,0.037W
S40940,2015-054A,Sky Muster,NBN Co. 1,2457866.52,2017 Apr 23 34,GEO/S,1436.084,35779,35792,0.01,140.25E,0.004W
S40941,2015-054B,ARSAT-2,ARSAT-2,2457866.14,2017 Apr 22 1520,GEO/S,1436.105,35781,35792,0.02,81.01W,0.009W
S40946,2015-056A,Morelos 3,Mexsat-2,2457866.14,2017 Apr 22 1527,GEO/I,1436.089,35779,35793,6.49,113.11W,0.005W
S40984,2015-060A,Turksat 4B,Turksat 4B,2457866.77,2017 Apr 23 634,GEO/S,1436.152,35779,35796,0.01,50.00E,0.021W
S40982,2015-059A,Apstar 9,Apstar 9,2457866.52,2017 Apr 23 26,GEO/S,1436.116,35784,35789,0.04,142.04E,0.012W
S41021,2015-063A,Zhongxing 2C,Shentong-2?,2457867.42,2017 Apr 23 2203,GEO/S,1436.072,35773,35799,0.02,103.41E,0.001W
S41028,2015-065A,GSAT-15,GSAT-15,2457866.65,2017 Apr 23 340,GEO/S,1436.091,35777,35795,0.09,93.49E,0.006W
S41029,2015-065B,Badr 7,Arabsat 6B,2457866.84,2017 Apr 23 809,GEO/S,1436.119,35776,35797,0.05,26.03E,0.013W
S41034,2015-067A,LaoSat 1,LaoSat 1,2457866.56,2017 Apr 23 120,GEO/S,1436.091,35782,35790,0.01,128.49E,0.006W
S41036,2015-068A,Telstar 12 Vantage,Telstar 12V,2457866.95,2017 Apr 23 1053,GEO/S,1436.128,35778,35795,0.02,15.00W,0.015W
S41103,2015-073A,Zhongxing 1C,Fenghuo-2?,2457867.35,2017 Apr 23 2022,GEO/S,1436.072,35772,35799,0.01,81.50E,0.001W
S41105,2015-074A,Elektro-L No. 2,Elektro-L,2457867.12,2017 Apr 23 1454,GEO/S,1436.098,35777,35795,0.07,76.05E,0.007W
S41121,2015-075A,Kosmos-2513,Garpun No. 12L,2457867.37,2017 Apr 23 2059,GEO/S,1436.097,35771,35801,0.07,80.25E,0.007W
S41191,2015-082A,Ekspress AMU-1,Ekspress AMU-1,2457867.2,2017 Apr 23 1652,GEO/S,1436.129,35778,35795,0,36.14E,0.015W
S41194,2015-083A,Gao Fen 4,Gaofen si hao weixing,2457867.43,2017 Apr 23 2224,GEO/S,1436.117,35775,35798,0.02,105.77E,0.012W
S41238,2016-001A,BelinterSat-1,BelinterSat-1,2457867.37,2017 Apr 23 2052,GEO/S,1436.101,35781,35792,0.06,51.50E,0.008W
S41241,2016-003A,IRNSS-R1E,IRNSS-1E,2457866.92,2017 Apr 23 1009,GEO/T,1436.159,35705,35870,28.7,111.78E,0.023W
S41310,2016-005A,EUTELSAT 9B,EUTELSAT 9B/EDRS-A,2457866.89,2017 Apr 23 917,GEO/S,1436.086,35769,35803,0.08,9.01E,0.004W
S41308,2016-004A,Intelsat IS-29e,Intelsat IS-29e,2457866.05,2017 Apr 22 1316,GEO/S,1436.099,35780,35793,0.01,50.00W,0.008W
S41382,2016-014A,EUTELSAT 65 West A,EUTELSAT 65 West A,2457866.1,2017 Apr 22 1417,GEO/S,1436.077,35778,35793,0.05,65.20W,0.002W
S41380,2016-013A,SES-9,SES-9,2457866.61,2017 Apr 23 241,GEO/S,1436.093,35780,35792,0.03,108.30E,0.006W
S41384,2016-015A,IRNSS-R1F,IRNSS-1F,2457866.56,2017 Apr 23 130,GEO/I,1436.104,35697,35876,4.27,32.41E,0.009W
S41434,2016-021A,Beidou DW 22,ershier ke beidou daohan,2457867.35,2017 Apr 23 2022,GEO/T,1435.953,35668,35899,55.47,95.37E,0.029E
S41469,2016-027A,IRNSS-R1G,IRNSS-1G,2457867.29,2017 Apr 23 1903,GEO/I,1436.111,35780,35793,4.34,129.59E,0.011W
S41471,2016-028A,JCSAT 2B,JCSAT 14,2457866.49,2017 Apr 22 2339,GEO/S,1436.138,35781,35793,0.02,154.01E,0.018W
S41552,2016-031A,Thaicom 8,Thaicom 8,2457866.69,2017 Apr 23 440,GEO/S,1436.109,35765,35808,0.07,78.47E,0.010W
S41584,2016-036A,USA 268,ORION 9?,2457860.61,2017 Apr 17 242,GEO/I,1436.122,35556,36017,7.35,106.14E,0.014W
S41581,2016-035A,Intelsat IS-31,Intelsat ISDLA-2,2457864.18,2017 Apr 20 1624,GEO/S,1436.129,35780,35794,0.01,95.05W,0.015W
S41586,2016-037A,Beidou DW 23,23 ke beidou daohang wei,2457866.39,2017 Apr 22 2115,GEO/S,1436.13,35780,35793,1.33,144.55E,0.015W
S41591,2016-039A,BRISat,BRISat,2457865.5,2017 Apr 21 2357,GEO/S,1436.082,35776,35795,0.02,150.50E,0.003W
S41592,2016-039B,Echostar XVIII,Echostar 18,2457866.08,2017 Apr 22 1402,GEO/S,1436.146,35778,35796,0.02,61.36W,0.020W
S41589,2016-038B,EUTELSAT 117 West B,EUTELSAT 117 West B,2457866.24,2017 Apr 22 1744,GEO/S,1436.102,35784,35788,0.02,116.99W,0.008W
S41724,2016-047A,USA 269,QUASAR 19?,2457836.65,2017 Mar 24 335,GEO/I,1436.122,35764,35810,4.72,91.99E,0.014W
S41725,2016-048A,Tiantong-1 01 xing,Tiantong-1-01,2457867.44,2017 Apr 23 2227,GEO/I,1436.107,35765,35807,4.66,101.52E,0.010W
S41729,2016-050A,JCSAT 16,JCSAT 16,2457866.46,2017 Apr 22 2307,GEO/S,1436.149,35780,35795,0.02,162.05E,0.020W
S41744,2016-052A,USA 270,GSSAP 3,2457833.09,2017 Mar 20 1415,GEO/D,1432.214,35688,35732,0.3,62.76E,0.972E
S41745,2016-052B,USA 271,GSSAP 4,2457837.48,2017 Mar 24 2330,GEO/D,1431.969,35701,35709,0.07,70.32W,1.033E
S41747,2016-053A,Intelsat IS-36,Intelsat IS-36,2457865.73,2017 Apr 22 524,GEO/S,1436.091,35774,35798,0.02,68.44E,0.006W
S41752,2016-054A,Insat 3DR,Insat 3DR,2457866.71,2017 Apr 23 457,GEO/S,1436.11,35757,35816,0.06,74.08E,0.010W
S41588,2016-038A,ABS-2A,ABS-2A,2457866.71,2017 Apr 23 455,GEO/S,1436.103,35779,35794,0.02,74.75E,0.009W
S41793,2016-060A,GSAT-18,GSAT-18,2457866.71,2017 Apr 23 458,GEO/S,1436.091,35756,35816,0.08,73.91E,0.006W
S41794,2016-060B,Sky Muster 2,NBN Co. 2,2457866.51,2017 Apr 23 15,GEO/S,1436.086,35780,35791,0.01,144.80E,0.005W
S41622,2016-041A,MUOS 5,MUOS SV 3,2457843.15,2017 Mar 30 1541,GEO/I,1436.122,34901,36672,9.41,104.53W,0.014W
S41836,2016-064A,Himawari-9,Himawari 9,2457866.52,2017 Apr 23 31,GEO/S,1436.104,35783,35789,0.01,140.77E,0.009W
S41748,2016-053B,Intelsat IS-33e,Intelsat IS-33e,2457866.75,2017 Apr 23 554,GEO/S,1436.107,35779,35794,0,59.99E,0.010W
S41838,2016-065A,Shi Jian 17,SJ-17,2457867.35,2017 Apr 23 2025,GEO/S,1436.157,35749,35826,0.07,162.87E,0.022W
S41866,2016-071A,GOES 16,GOES R,2457866.16,2017 Apr 22 1554,GEO/S,1436.129,35780,35794,0,89.51W,0.015W
S41869,2016-072A,Tian Lian 1-04,tianlian yihao 04 xing,2457867.38,2017 Apr 23 2103,GEO/S,1436.096,35759,35813,2.77,77.01E,0.007W
S41879,2016-075A,WGS SV-8,Wideband Global Satcom 8,2457844.52,2017 Apr 1 28,GEO/S,1436.122,35771,35802,0.01,121.98W,0.014W
S41882,2016-077A,Feng Yun 4A,fengyun sihao 01 xing,2457867.44,2017 Apr 23 2227,GEO/S,1435.987,35772,35795,0.12,99.55E,0.020E
S41903,2016-082A,JCSAT 15,JCSAT 15,2457866.61,2017 Apr 23 234,GEO/S,1436.093,35781,35791,0.01,110.09E,0.006W
S41904,2016-082B,Star One D1,Star One D1,2457866.15,2017 Apr 22 1532,GEO/S,1436.099,35775,35797,0.03,84.02W,0.008W
S41893,2016-079A,Echostar 19,Jupiter 2,2457866.18,2017 Apr 22 1624,GEO/S,1436.097,35780,35792,0.02,97.12W,0.007W
S41911,2017-001A,Tongxin Jishu Shiyan 2,tonxing jishu shiyan 2,2457867.43,2017 Apr 23 2214,GEO/S,1436.036,35777,35793,0.79,107.56E,0.008E
S41937,2017-004A,SBIRS GEO-3,SBIRS GEO SV4,2457847.29,2017 Apr 3 1852,GEO/I,1436.122,35669,35904,5.88,159.68W,0.014W
S41940,2017-005A,Kirameki 2,DSN 2,2457860.86,2017 Apr 17 839,GEO/S,1436.122,35764,35810,0.01,93.12E,0.014W
S41942,2017-006A,Hispasat 36W-1,Hispasat AG1,2457866.98,2017 Apr 23 1137,GEO/S,1436.085,35774,35798,0.04,26.00W,0.004W
S41944,2017-007A,Telkom-3S,Telkom 3S,2457866.59,2017 Apr 23 202,GEO/S,1436.112,35783,35790,0.02,118.03E,0.011W
S41945,2017-007B,SkyBrasil-1,Intelsat IS-32e,2457866.03,2017 Apr 22 1249,GEO/S,1436.133,35785,35788,0.02,43.16W,0.016W
S42075,2017-016A,WGS SV-9,Wideband Global Satcom 9,2457859.79,2017 Apr 16 654,GEO/T,1436.122,27086,44487,0.19,125.54W,0.014W
S42432,2017-017A,SES-10,SES-10,2457866.1,2017 Apr 22 1430,GEO/S,1436.084,35772,35800,0.06,68.49W,0.004W
S42662,2017-018A,Shi Jian 13,Zhongxing 16,2457856.63,2017 Apr 13 313,HEO,750.996,237,41743,20.99,,